iter	MultiClass
2930	0.1263487017
2931	0.1262738163
2932	0.1262250012
2933	0.1261634558
2934	0.1261343634
2935	0.1260881651
2936	0.126074096
2937	0.1260383033
2938	0.1260042723
2939	0.1259487591
2940	0.1258829578
2941	0.1258414597
2942	0.1258223661
2943	0.1258020831
2944	0.1257537946
2945	0.1257167778
2946	0.1256735066
2947	0.1256442456
2948	0.1255903148
2949	0.1255626711
2950	0.1255352804
2951	0.1255019145
2952	0.1254522979
2953	0.1253853527
2954	0.125352418
2955	0.1253343834
2956	0.1252961246
2957	0.1252748236
2958	0.1252198795
2959	0.1251812471
2960	0.1251293271
2961	0.1250961955
2962	0.1250733902
2963	0.1250490744
2964	0.1250167137
2965	0.1249907027
2966	0.1249606218
2967	0.1249371919
2968	0.1249093018
2969	0.1248656403
2970	0.1248404737
2971	0.1248297687
2972	0.1248044101
2973	0.1247841007
2974	0.1247278528
2975	0.1247005953
2976	0.1246585142
2977	0.1246003901
2978	0.124574312
2979	0.1245583531
2980	0.1245437568
2981	0.1245048444
2982	0.1244729677
2983	0.1244430018
2984	0.1244141398
2985	0.1243669657
2986	0.1243269509
2987	0.124276445
2988	0.1242297484
2989	0.1241797515
2990	0.1241305188
2991	0.1241125032
2992	0.1240885082
2993	0.1240674827
2994	0.1240439262
2995	0.1240121621
2996	0.1239752198
2997	0.1239281382
2998	0.1238891536
2999	0.1238330423
